,age,is_selfie_verified,gender,schools,city,show_gender_on_profile,relationship_intent,sexual_orientations,hide_age,hide_distance,is_traveling,custom_gender,zodiac_sign,height,education_level,relationship_type,workout,professions,company_name,has_face
3458,19.0,False,,Rijksuniversiteit Groningen,Groningen,0.0,,,,,,,Sagittarius,,Bachelors,,,,,True
3459,22.0,False,,Hanzehogeschool Groningen,Groningen,0.0,,,,,0.0,,Aries,,In Grad School,,,,,True
3460,26.0,True,F,,Groningen,,"Long-term, open to short",,,,0.0,,Leo,171.0,In College,,Sometimes,,,True
3461,22.0,False,,Hogeschool van Arnhem en Nijmegen,Elst,0.0,,,,,,,Capricorn,,In Grad School,,Often,Pedagoog,,True
3462,20.0,False,,,,0.0,,,,,,,Aquarius,,,,Gym rat,,,True
3463,34.0,False,,Alfar ,,0.0,Still figuring it out,,,,,,,,,,,,,False
3464,22.0,True,F,Capabel Hogeschool,Groningen,1.0,"Long-term, open to short",,,,,,Capricorn,,In College,Monogamy,Sometimes,Zuster,ZINN Haren,True
3465,29.0,True,,,London,0.0,"Long-term, open to short",,0.0,0.0,0.0,,Scorpio,173.0,,Monogamy,Often,,,True
3466,32.0,True,,Hanzehogeschool Groningen,Groningen,0.0,Long-term partner,,,,,,Pisces,,,Monogamy,,Ambtenaar,RVO,True
3467,21.0,False,,,Groningen,0.0,,,,,,,Gemini,,,,,Doktersassistent,,True
3468,24.0,False,F,Hanzehogeschool Groningen,Groningen,,,,,,0.0,,Gemini,188.0,In Grad School,,Often,MRA,ICON Geneesmiddelenonderzoek,True
3469,33.0,False,F,,,,,,,,0.0,,,,,,,,,False
3470,30.0,True,F,,,,,,,,,,,,,,,,,True
3471,21.0,True,,,Groningen,0.0,Still figuring it out,,,,,,Cancer,,,Monogamy,,Horeca,,True
3472,24.0,False,,Hanzehogeschool Groningen,,0.0,"Short-term, open to long",,,,,,,,In Grad School,,,Advocatenkantoor,,False
3473,22.0,False,,,Hamburg,0.0,New friends,,,,,,Cancer,,In College,,,Barkeeper,,True
3474,25.0,False,,UCM,Madrid,0.0,,,,,,,Taurus,,,,Occasionally,,,True
3475,25.0,False,,Rijksuniversiteit Groningen,,0.0,"Long-term, open to short",,,,,,Cancer,,Masters,Monogamy,Often,,,False
3476,54.0,True,,,,0.0,"Short-term, open to long",Straight,,,,,,,,,,,,True
3477,23.0,False,,Rijksuniversiteit Groningen,Groningen,0.0,,,,,,,,,,,,Horeca,,True
3478,28.0,True,M,,Groningen,1.0,"Long-term, open to short",Gay,,,0.0,,Leo,,Trade School,,Sometimes,Leidinggevende Bediening,De Branderij Groningen,False
3479,19.0,True,,noorderpoort,Groningen,0.0,Long-term partner,Straight,,,,,Capricorn,,Trade School,Monogamy,Sometimes,,,True
3480,24.0,True,,Hanzehogeschool Groningen,,0.0,Still figuring it out,,,,,,,,,,,,,True
3481,22.0,False,,,,0.0,Still figuring it out,,,,,,,,,,,,,True
3482,25.0,True,F,,Groningen,,Still figuring it out,,,,,,,175.0,,,,"[{'company': {'name': 'UMCG'}, 'title': None}]",UMCG,False
3483,22.0,False,,Rijksuniversiteit Groningen,Groningen,0.0,Still figuring it out,,,,0.0,,Libra,,,,,,,True
3484,21.0,False,,,Groningen,0.0,Short-term fun,,,,,,Cancer,188.0,Bachelors,Open to exploring,Often,,,True
3485,20.0,True,,Rijksuniversiteit Groningen,,0.0,"Long-term, open to short",,,,,,,176.0,In College,,Often,,,False
3486,22.0,True,,Fashion school,,0.0,"Short-term, open to long",,,,,,,,,,,,,True
3487,32.0,False,,,,0.0,"Long-term, open to short",,,,,,,,,,,,,True
3488,29.0,False,,,,0.0,,,0.0,0.0,0.0,,Capricorn,,In Grad School,,,,,True
3489,29.0,True,M,Rijksuniversiteit Groningen,,,Long-term partner,,0.0,0.0,0.0,,Cancer,,PhD,,,Docent Plantenbiologie,Hanzehogeschool,True
3490,23.0,False,F,Going back to college this year,Groningen,1.0,"Long-term, open to short",Queer,,,,Non-binary,Scorpio,163.0,High School,Monogamy,Never,,,False
3491,20.0,True,,,Amsterdam,0.0,"Long-term, open to short",,,,,,,166.0,,Monogamy,Often,,,False
3492,30.0,False,F,terra,Groningen,1.0,"Long-term, open to short",Straight,,,,,Taurus,,Trade School,Monogamy,Never,verkoopmedewerker,bouwmarkt,True
3493,28.0,True,,Grafisch Lyceum Utrecht,Stadskanaal,0.0,,,,,,,Sagittarius,,,,Often,Fotograaf & verkoopmedewerker,,False
3494,19.0,False,,,,0.0,"Long-term, open to short",Straight,,,,,,,,,,,,True
3495,25.0,False,M,NHL-Stenden Hogeschool ,Leeuwarden,,Still figuring it out,,,,,,Aries,,In Grad School,,,Juniour Beleidsadviseur Toerisme en Recreatie,Provinsje Fryslân,True
3496,21.0,False,,Hanzehogeschool Groningen,Groningen,0.0,Still figuring it out,,,,,,Taurus,,In Grad School,,Often,"[{'company': {'name': 'Kadaster & Security Event Crew'}, 'title': None}]",Kadaster & Security Event Crew,True
3497,21.0,False,,,Aduard,0.0,Still figuring it out,,,,,,Leo,,In College,,,,,True
3498,40.0,True,M,,Groningen,1.0,"Long-term, open to short",,,,,,,,,,,,,True
3499,27.0,False,,Hanzehogeschool Groningen,,0.0,,,,,,,,,,,,,,False
3500,21.0,True,,,'s-Hertogenbosch,0.0,,,0.0,0.0,0.0,,Pisces,168.0,In Grad School,,,Serial rizzler,International business,True
3501,30.0,True,,University of Groningen,Groningen,0.0,"Short-term, open to long",,,,,,Taurus,166.0,Masters,,Often,Curator,Openluchtmuseum het Hoogeland,True
3502,27.0,False,F,University of Groningen,Groningen,,"Short-term, open to long",Pansexual,,,,,Cancer,157.0,Bachelors,Open relationship,Often,"Barvrouw, gastvrouw, chef frituur",de Kale Jonker,False
3503,30.0,True,,Rijksuniversiteit Groningen,Utrecht,0.0,"Short-term, open to long",,,,,,,169.0,Masters,,Often,Business developer,Start up,True
3504,20.0,False,,Rijksuniversiteit Groningen,Groningen,0.0,Still figuring it out,,,,,,Taurus,,In College,,Sometimes,Ambulant begeleider,Team050,True
3505,25.0,False,F,,,1.0,"Long-term, open to short",,,,,,,,,,,,,True
3506,25.0,True,F,,,,Still figuring it out,,,,0.0,,Virgo,,,Open to exploring,,,,True
3507,19.0,False,,,,0.0,Still figuring it out,,,,,,Capricorn,165.0,Trade School,Monogamy,Sometimes,,,True
3508,29.0,True,,University of Groningen,Groningen,0.0,Still figuring it out,,,,,,Capricorn,170.0,Masters,,Sometimes,,,True
3509,23.0,True,,Hogeschool Utrecht,,0.0,"Long-term, open to short",,,,,,Taurus,,In Grad School,,Often,,,True
3510,29.0,False,,,,0.0,New friends,,,,,,Scorpio,170.0,,,Often,,,True
3511,25.0,False,F,,Groningen,,,,,,,,Aquarius,183.0,,Monogamy,,,,True
3512,24.0,False,F,Hanzehogeschool Groningen,Groningen,,,,,,,,,,,,,Fysiotherapeut,,True
3513,28.0,False,,,,0.0,New friends,,,,,,,,,,,,,True
3514,20.0,False,,University of Groningen,,0.0,,,,,,,,,,,,,,True
3515,22.0,False,,Rijksuniversiteit Groningen,,0.0,,,,,,,,,,,,,,True
3516,28.0,True,F,,Groningen,,,Pansexual,0.0,0.0,0.0,,Taurus,,,,Sometimes,,,True
3517,26.0,True,F,Technische Bedrijfskunde,Groningen,,,,0.0,0.0,0.0,,Pisces,,,,Often,,,True
3518,22.0,False,,Klassieke academie Groningen ,Groningen,0.0,,,,,,,Sagittarius,,In Grad School,,,Horeca medewerker,,True
3519,19.0,False,,,Oldenburg,0.0,,,,,,,Pisces,,,,,,,True
3520,19.0,False,,,,0.0,"Short-term, open to long",,,,,,,,,,,,,True
3521,19.0,False,F,,Groningen,1.0,,,,,,,,,,Open to exploring,,,,False
3522,33.0,False,M,,Groningen,,Short-term fun,few,0.0,0.0,0.0,,Sagittarius,,,,,,,False
3523,22.0,True,,NHL Hogeschool,,0.0,Still figuring it out,,,,,,Scorpio,,In Grad School,,Often,Grafisch vormgever,,True
3524,22.0,True,F,,,1.0,,,,,0.0,,Pisces,165.0,In College,,Sometimes,,,True
3525,22.0,True,F,Russian University of Economics named after G.V. Plekhanov,Groningen,1.0,,,0.0,0.0,0.0,,,,Bachelors,,,,,True
3526,28.0,True,M,,Quakenbrück,,Long-term partner,,0.0,0.0,1.0,,Cancer,183.0,Bachelors,,,M.D.,,True
3527,18.0,True,,Rijksuniversiteit Groningen,Groningen,0.0,Still figuring it out,,,,,,Virgo,,,Open to exploring,,,,True
3528,23.0,True,F,Rijksuniversiteit Groningen,Groningen,,,,,,,,Aries,175.0,,,Sometimes,Student BA Health,,True
3529,19.0,True,,Luchtvaartdienstverlening,Glimmen,0.0,Still figuring it out,,0.0,0.0,,,Libra,189.0,Trade School,,,Kassa mentor bij jumbo,,True
3530,26.0,False,,,Roden,0.0,"Long-term, open to short",,,,,,Pisces,175.0,,Monogamy,,Kraamzorg,,True
